novel_id,title,title_eng,synopsis,type,n_chapters,authors,genres,n_volumes,status,score,scored_by,popularty,favorites,year_start,year_finnish,image
93002,"Joshiryou no Ryouchou ni Natta Ore wa, Gotouchi Joshi to Seishun Dekiru darou ka",,"Looking for information on the light novel Joshiryou no Ryouchou ni Natta Ore wa, Gotouchi Joshi to Seishun Dekiru darou ka? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kizaki Kaya,Manyako","Comedy,Romance",,Publishing,,,51336,0,2015.0,,https://cdn.myanimelist.net/images/manga/2/165835.jpg
87745,Torikago no Mitsuya: Koori no Shoukou no Himeta Netsuai,,"Looking for information on the light novel Torikago no Mitsuya: Koori no Shoukou no Himeta Netsuai? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,7.0,"Sugahara Ryuu,Mayama Kiyoha",Romance,1.0,Finished,,,61171,0,2014.0,,https://cdn.myanimelist.net/images/manga/1/152799.jpg
93001,Ore no Ibukuro wa Kanojo ni Nigirareteiru.,,"Looking for information on the light novel Ore no Ibukuro wa Kanojo ni Nigirareteiru.? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,6.0,"Sirotaka,Mochitsuki Nozomu","Supernatural,Vampire",1.0,Finished,,,41315,0,2015.0,,https://cdn.myanimelist.net/images/manga/2/165836.jpg
87744,Tsubomi wa Dekiai ni Nurete: Hakushaku no Atsui Proposal,,"Looking for information on the light novel Tsubomi wa Dekiai ni Nurete: Hakushaku no Atsui Proposal? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Sugahara Ryuu,Aomomo Lilica",Romance,1.0,Finished,,,58144,0,2014.0,,https://cdn.myanimelist.net/images/manga/1/152798.jpg
87743,Gouman Ouji Series,,"Looking for information on the light novel Gouman Ouji Series? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,14.0,"Sugahara Ryuu,Tamaki Yura",Romance,2.0,Finished,,,60228,0,2014.0,2015.0,https://cdn.myanimelist.net/images/manga/1/152797.jpg
93000,Web Shousetsuka ni Narou yo.,,"Looking for information on the light novel Web Shousetsuka ni Narou yo.? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,8.0,"Hayazuka Katsuya,Matarou","Comedy,Romance,School",1.0,Finished,,,47594,0,2015.0,,https://cdn.myanimelist.net/images/manga/3/164458.jpg
87742,Ikenie no Hanayome: Haitoku no Wana to Toraware no Otome,,"Looking for information on the light novel Ikenie no Hanayome: Haitoku no Wana to Toraware no Otome? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,6.0,"Sugahara Ryuu,Kisaragi",Romance,1.0,Finished,,,56726,0,2014.0,,https://cdn.myanimelist.net/images/manga/2/152795.jpg
87741,Kawareta Hanayome to Akuma na Hakushaku,,"Looking for information on the light novel Kawareta Hanayome to Akuma na Hakushaku? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,8.0,"Sugahara Ryuu,Kitayama Suzuna",Romance,1.0,Finished,,,56725,0,2015.0,,https://cdn.myanimelist.net/images/manga/3/152792.jpg
92999,Vorpal Bunny,,"Looking for information on the light novel Vorpal Bunny? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Enami Mitsunori,Nakahara",Action,,Publishing,,,55617,0,2015.0,,https://cdn.myanimelist.net/images/manga/3/164035.jpg
87740,Kyuutei Koigatari,,"Looking for information on the light novel Kyuutei Koigatari? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Sugahara Ryuu,Kyouzaki Itsuki","Fantasy,Romance",,Publishing,,,58967,0,2014.0,,https://cdn.myanimelist.net/images/manga/3/152791.jpg
87739,Wakeari Shounin no Kouguuroku,,"Looking for information on the light novel Wakeari Shounin no Kouguuroku? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Sugahara Ryuu,Kutsuki Aya",Romance,,Finished,,,57586,0,2015.0,,https://cdn.myanimelist.net/images/manga/3/152790.jpg
140477,Deisui Kanojo,,"Looking for information on the light novel Deisui Kanojo? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kagawa Ichigo,Kushikino Tanbo","Comedy,Romance",,Publishing,,,31153,2,2021.0,,https://cdn.myanimelist.net/images/manga/2/250409.jpg
136409,"Chuu-Boss-san Level 99, Saikyou no Buka-tachi to Tomoni Nishuume Totsunyuu!",The Middle Manager Lv.99 Stars His Second Life With His Best Team!,"To impede the advance of the adventurer party, Nargor, the mid-rank boss of the lowest rank small scale dungeon, constructs a large labyrinth. However, to protect his beloved employees from the strongest line of heroes that had defeated the demon king, he challenges them and dies only to reincarnate 100 years later as a human in a declining civilization. Becoming a boy with the ability to summon with many spells in his command, he summons his employees who have now become legends. To reconstruct the demon king's army, he reforms each dungeon. ""I'm not the reincarnated hero or anything, just a mid rank boss."" (Source: Kadokawa, translated)",Light Novel,6.0,"Sorase Haruyuki,Sawatari Kazami","Comedy,Fantasy",1.0,Finished,,,64961,0,2019.0,,https://cdn.myanimelist.net/images/manga/2/246186.jpg
130174,"Hira Yakunin Yatte 1500-nen, Maou no Chikara de Daijin ni Sarechaimashita","I Was a Bottom-Tier Bureaucrat for 1,500 Years, and the Demon King Made Me a Minister","A devil's work is never done! Beelzebub is a demon of many roles—minister of agriculture, Azusa's ""big sister"" and the demon king's closest confidant. Before her illustrious rise to power, though, she was just a low-ranking pencil pusher in the government with no ambitions, no dreams, and no adventure in her life. Then, on a whim of the newly coronated demon king, she received the biggest and most terrifying promotion imaginable! How will Beelzebub handle the sudden responsibilities of the entire Ministry of Agriculture?! (Source: Yen Press)",Light Novel,12.0,"Morita Kisetsu,Benio","Comedy,Fantasy",1.0,Finished,,,25083,2,2019.0,,https://cdn.myanimelist.net/images/manga/1/237493.jpg
92998,Senkan Gakuen no Gramritter,,"Looking for information on the light novel Senkan Gakuen no Gramritter? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kasukabe Akira,Teshima Fuminori","Action,Fantasy,Sci-Fi,School",,Publishing,,,50758,1,2015.0,,https://cdn.myanimelist.net/images/manga/1/177575.jpg
87738,Hoshimochi to Bentou-ya,,"Looking for information on the light novel Hoshimochi to Bentou-ya? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Sugahara Ryuu,Hisakichi",Romance,,Publishing,,,62825,0,2014.0,,https://cdn.myanimelist.net/images/manga/2/152789.jpg
87737,Saraware Reijou to Himitsu no Yubiwa,,"Looking for information on the light novel Saraware Reijou to Himitsu no Yubiwa? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Sugahara Ryuu,Usagawa Yukari",Romance,1.0,Finished,,,63189,0,2014.0,,https://cdn.myanimelist.net/images/manga/3/152787.jpg
92997,Grimoire wa Oshiete Kurenai,,"Looking for information on the light novel Grimoire wa Oshiete Kurenai? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Tachibana Pan,MtU","Action,Comedy,Fantasy,Romance,Supernatural,Ecchi,Harem",,Publishing,,,41778,1,2015.0,,https://cdn.myanimelist.net/images/manga/1/164188.jpg
87718,Shinigami no Ballad. Unknown Star's,"Ballad of a Shinigami from Momo the Girl God of Death ""Unknown Star's Bolero""","Looking for information on the light novel Shinigami no Ballad. Unknown Star's (Ballad of a Shinigami from Momo the Girl God of Death ""Unknown Star's Bolero"")? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,15.0,"Hasegawa K-ske,Yamamoto Keiji","Fantasy,School",3.0,Finished,,,37207,0,2007.0,2009.0,https://cdn.myanimelist.net/images/manga/2/152726.jpg
92994,Madousho Sakka ni Narou!,,"Looking for information on the light novel Madousho Sakka ni Narou!? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kochimo,Misaki Saginomiya",Fantasy,,Publishing,,,50757,0,2015.0,,https://cdn.myanimelist.net/images/manga/1/164015.jpg
87691,Kami kara Megami wo Ubau Houhou,,"Looking for information on the light novel Kami kara Megami wo Ubau Houhou? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Sugahara Ryuu,Yuhi Maki","Romance,Supernatural",1.0,Finished,,,63533,0,2015.0,,https://cdn.myanimelist.net/images/manga/3/152785.jpg
87683,Douki Enshutsu-ka: Yukiori Tsuzura no Hitogoro Switch,,"Looking for information on the light novel Douki Enshutsu-ka: Yukiori Tsuzura no Hitogoro Switch? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Hasama,Poporucha","Mystery,Psychological",1.0,Finished,,,51866,0,2012.0,,https://cdn.myanimelist.net/images/manga/2/152663.jpg
92924,Kachikomi Bride!,Love comedy by a yankee girl & a horny boy,"Looking for information on the light novel Kachikomi Bride! (Love comedy by a yankee girl & a horny boy)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,8.0,"Sakai Kyousuke,Inayama","Comedy,Romance",1.0,Finished,,,43171,0,2015.0,,https://cdn.myanimelist.net/images/manga/1/164591.jpg
87682,Daisan Kousha no Orpheus,,"Kawasaki Yuuma is the sole member of the school's broadcasting drama club, and known throughout the school as somebody who has a 'Seven Colored Voice'; somebody who has many different voices. Due to this, he gained the nickname 'Orpheus of the Third Block (school building) along with popularity. One day, he received a request to put on a play for the cultural festival. But along with this challenge comes a 'large danger'. With the help of his friends: Inumaru and Tsukiko, Yuuma faces these worries and works towards the school festival. However, an encounter with his crush Ikuta Mashuu, Yuuma's high school youth takes a big turn...",Light Novel,8.0,"Ousaka Nozomi,Miyagino Hakone","Comedy,Romance,School",1.0,Finished,,,55479,0,2012.0,,https://cdn.myanimelist.net/images/manga/2/169051.jpg
87681,Inazuma-hime no Kaijuuou,The Last Destroyer,"Looking for information on the light novel Inazuma-hime no Kaijuuou (The Last Destroyer)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,16.0,"Koin,Ogawa Junjirou","Action,Fantasy",2.0,Finished,,,50662,0,2014.0,2015.0,https://cdn.myanimelist.net/images/manga/1/169835.jpg
130046,Shuuen no Hanayome,The Bride of Demise,"A VOW THAT CANNOT BE BROKEN! It's been years since the kihei appeared without warning and overran the earth. To combat this threat, humanity established the Twilight Academy to train students as soldiers, though most die before graduation. During a mission, Kou Kaguro's squad is attacked, and he must face his fate as yet another student casualty...or so he thought. A girl in white appears during his final moments and swears to protect him, filling a hole in his heart and setting them both on a path of love and despair. (Source: Yen Press)",Light Novel,49.0,"Ayasato Keishi,Mura Karuki","Drama,Fantasy",3.0,Finished,,,21039,6,2020.0,2021.0,https://cdn.myanimelist.net/images/manga/2/237053.jpg
92923,Keppuu no Legends,,"Looking for information on the light novel Keppuu no Legends? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,12.0,"Kagami Yuu,Mikeou","Action,Comedy,Romance,Ecchi",2.0,Finished,,,52293,0,2015.0,2015.0,https://cdn.myanimelist.net/images/manga/1/164590.jpg
87669,Marunouchi of the Dead,,"Looking for information on the light novel Marunouchi of the Dead? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Shihira Tatsuya,Zomcho","Fantasy,Horror",,Publishing,,,46867,0,2015.0,,https://cdn.myanimelist.net/images/manga/1/152619.jpg
87645,Yomei Ichinen no Ars Magna,,"Looking for information on the light novel Yomei Ichinen no Ars Magna? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kuwashima Rein,Karasu","Action,Fantasy",,Publishing,,,49265,0,2015.0,,https://cdn.myanimelist.net/images/manga/2/177953.jpg
92921,Idainaru Daigensui no Tenshin,The Great Marshal's Turnover,"Looking for information on the light novel Idainaru Daigensui no Tenshin (The Great Marshal's Turnover)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Tomozo,Takeoka Hazuki","Action,Fantasy",,Publishing,,,43923,2,2015.0,,https://cdn.myanimelist.net/images/manga/2/164592.jpg
87644,Goshiki no Majo,,"Looking for information on the light novel Goshiki no Majo? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,8.0,"Mitz Vah,Inuhiko",Fantasy,1.0,Finished,,,48281,1,2015.0,,https://cdn.myanimelist.net/images/manga/3/160505.jpg
